"sent_index","gap","layers","language","that_comp","what","that","filler_effect","err","model"
19,"no-gap","1","Norwegian - Wh","no",2.27283525466919,1.11546182632446,1.15737342834473,0.242287645646323,"LSTM"
19,"no-gap","1","Norwegian - Wh","yes",2.27283525466919,1.11546182632446,1.15737342834473,0.266287061184486,"LSTM"
19,"no-gap","1","Norwegian - RC","no",2.50931072235107,1.30540692806244,1.20390379428864,0.19606634376408,"LSTM"
19,"no-gap","1","Norwegian - RC","yes",2.50931072235107,1.30540692806244,1.20390379428864,0.216514643542688,"LSTM"
19,"no-gap","2","English - Wh","no",4.68749713897705,2.73424816131592,1.95324897766113,0.194692431752643,"LSTM"
19,"no-gap","2","English - Wh","yes",4.05721569061279,3.28011226654053,0.777103424072265,0.130731900535268,"LSTM"
19,"no-gap","2","Norwegian - Wh","no",2.42181801795959,1.89327347278595,0.528544545173645,0.206582233962013,"LSTM"
19,"no-gap","2","Norwegian - Wh","yes",1.94426620006561,1.66166210174561,0.282604098320007,0.114940586978305,"LSTM"
19,"no-gap","2","Norwegian - RC","no",1.48528981208801,1.83645141124725,-0.35116159915924,0.181632480557247,"LSTM"
19,"no-gap","2","Norwegian - RC","yes",2.02030444145203,1.5793594121933,0.440945029258728,0.12420765621873,"LSTM"
19,"no-gap","3","English - Wh","no",5.14215660095215,2.8974552154541,2.24470138549805,0.180907904238373,"LSTM"
19,"no-gap","3","English - Wh","yes",3.72515773773193,3.24977540969849,0.475382328033447,0.0480490420390125,"LSTM"
19,"no-gap","3","Norwegian - Wh","no",2.7932186126709,2.43038964271545,0.362828969955444,0.197919458145037,"LSTM"
19,"no-gap","3","Norwegian - Wh","yes",2.47434759140015,2.35971570014954,0.11463189125061,0.0558328205239797,"LSTM"
19,"no-gap","3","Norwegian - RC","no",1.90729439258575,2.18028783798218,-0.272993445396423,0.199841221826459,"LSTM"
19,"no-gap","3","Norwegian - RC","yes",2.13581895828247,2.17965006828308,-0.0438311100006104,0.11087592312903,"LSTM"
19,"no-gap","4","English - Wh","no",4.24435520172119,2.86369180679321,1.38066339492798,0.205564274161331,"LSTM"
19,"no-gap","4","English - Wh","yes",3.44149494171143,3.11941576004028,0.322079181671143,0.0439027880871188,"LSTM"
19,"no-gap","4","Norwegian - Wh","no",2.75299000740051,2.80599594116211,-0.0530059337615967,0.178210147445947,"LSTM"
19,"no-gap","4","Norwegian - Wh","yes",2.5306339263916,2.71901059150696,-0.188376665115356,0.0622924079041279,"LSTM"
19,"no-gap","4","Norwegian - RC","no",2.35097169876099,2.64241242408752,-0.291440725326538,0.180530889323031,"LSTM"
19,"no-gap","4","Norwegian - RC","yes",2.47609376907349,2.65411853790283,-0.178024768829346,0.0744264250088103,"LSTM"
19,"no-gap","5","English - Wh","no",4.81322813034058,3.08431911468506,1.72890901565552,0.225693646088122,"LSTM"
19,"no-gap","5","English - Wh","yes",3.20286798477173,3.10724234580994,0.095625638961792,0.0430758281410476,"LSTM"
19,"no-gap","5","Norwegian - Wh","no",2.73149919509888,2.86450743675232,-0.133008241653443,0.171923421395192,"LSTM"
19,"no-gap","5","Norwegian - Wh","yes",2.57722520828247,2.77725315093994,-0.200027942657471,0.0490500426053259,"LSTM"
19,"no-gap","5","Norwegian - RC","no",2.51363658905029,2.71420502662659,-0.200568437576294,0.171539001353807,"LSTM"
19,"no-gap","5","Norwegian - RC","yes",2.5413544178009,2.7247052192688,-0.183350801467895,0.0493484614300167,"LSTM"
20,"no-gap","1","English - Wh","no",11.3666067123413,10.9231052398682,0.443501472473145,0.220998011175265,"LSTM"
20,"no-gap","1","English - Wh","yes",11.3666067123413,10.9231052398682,0.443501472473145,0.260998836494983,"LSTM"
20,"no-gap","1","Norwegian - Wh","no",10.9312438964844,7.49038076400757,3.44086313247681,0.242287645646323,"LSTM"
20,"no-gap","1","Norwegian - Wh","yes",10.9312438964844,7.49038076400757,3.44086313247681,0.266287061184486,"LSTM"
20,"no-gap","1","Norwegian - RC","no",10.0030269622803,7.66031980514526,2.34270715713501,0.19606634376408,"LSTM"
20,"no-gap","1","Norwegian - RC","yes",10.0030269622803,7.66031980514526,2.34270715713501,0.216514643542688,"LSTM"
20,"no-gap","2","English - Wh","no",10.1573438644409,9.5395565032959,0.61778736114502,0.194692431752643,"LSTM"
20,"no-gap","2","English - Wh","yes",9.40064144134522,9.54870128631592,-0.148059844970701,0.130731900535268,"LSTM"
20,"no-gap","2","Norwegian - Wh","no",9.44573593139648,7.47428131103516,1.97145462036133,0.206582233962013,"LSTM"
20,"no-gap","2","Norwegian - Wh","yes",7.58357429504395,6.51647472381592,1.06709957122803,0.114940586978305,"LSTM"
20,"no-gap","2","Norwegian - RC","no",8.37896537780762,7.51166296005249,0.867302417755127,0.181632480557247,"LSTM"
20,"no-gap","2","Norwegian - RC","yes",7.12142276763916,6.62193012237549,0.499492645263672,0.12420765621873,"LSTM"
20,"no-gap","3","English - Wh","no",9.56535816192627,9.5223445892334,0.0430135726928711,0.180907904238373,"LSTM"
20,"no-gap","3","English - Wh","yes",9.06591701507568,9.05709075927734,0.00882625579833984,0.0480490420390125,"LSTM"
20,"no-gap","3","Norwegian - Wh","no",8.73050212860107,7.28307342529297,1.44742870330811,0.197919458145037,"LSTM"
20,"no-gap","3","Norwegian - Wh","yes",6.49243783950806,6.09703350067139,0.39540433883667,0.0558328205239797,"LSTM"
20,"no-gap","3","Norwegian - RC","no",7.45669174194336,7.34351682662964,0.113174915313721,0.199841221826459,"LSTM"
20,"no-gap","3","Norwegian - RC","yes",6.3073239326477,6.17178916931152,0.135534763336182,0.11087592312903,"LSTM"
20,"no-gap","4","English - Wh","no",9.22319412231445,9.46404838562012,-0.240854263305664,0.205564274161331,"LSTM"
20,"no-gap","4","English - Wh","yes",8.77923583984375,8.77619647979736,0.00303936004638672,0.0439027880871188,"LSTM"
20,"no-gap","4","Norwegian - Wh","no",7.79115772247314,7.21214628219604,0.579011440277099,0.178210147445947,"LSTM"
20,"no-gap","4","Norwegian - Wh","yes",6.38291788101196,6.16717338562012,0.215744495391846,0.0622924079041279,"LSTM"
20,"no-gap","4","Norwegian - RC","no",7.73528575897217,7.22483777999878,0.510447978973389,0.180530889323031,"LSTM"
20,"no-gap","4","Norwegian - RC","yes",6.25034141540527,6.15043592453003,0.0999054908752441,0.0744264250088103,"LSTM"
20,"no-gap","5","English - Wh","no",9.46955680847168,9.56761169433594,-0.0980548858642578,0.225693646088122,"LSTM"
20,"no-gap","5","English - Wh","yes",8.81080532073975,8.87702083587646,-0.0662155151367188,0.0430758281410476,"LSTM"
20,"no-gap","5","Norwegian - Wh","no",7.39507532119751,7.12301683425903,0.272058486938477,0.171923421395192,"LSTM"
20,"no-gap","5","Norwegian - Wh","yes",6.18068265914917,6.03839635848999,0.14228630065918,0.0490500426053259,"LSTM"
20,"no-gap","5","Norwegian - RC","no",7.6041784286499,7.08626127243042,0.517917156219482,0.171539001353807,"LSTM"
20,"no-gap","5","Norwegian - RC","yes",6.1678032875061,6.02529048919678,0.142512798309327,0.0493484614300167,"LSTM"
21,"no-gap","1","English - Wh","no",14.8478779792786,12.4621384143829,2.38573956489563,0.220998011175265,"LSTM"
21,"no-gap","1","English - Wh","yes",14.8478779792786,12.4621384143829,2.38573956489563,0.260998836494983,"LSTM"
21,"no-gap","1","Norwegian - Wh","no",15.7778167724609,13.594952583313,2.18286418914795,0.242287645646323,"LSTM"
21,"no-gap","1","Norwegian - Wh","yes",15.7778167724609,13.594952583313,2.18286418914795,0.266287061184486,"LSTM"
21,"no-gap","1","Norwegian - RC","no",15.0893020629883,13.6747779846191,1.41452407836914,0.19606634376408,"LSTM"
21,"no-gap","1","Norwegian - RC","yes",15.0893020629883,13.6747779846191,1.41452407836914,0.216514643542688,"LSTM"
21,"no-gap","2","English - Wh","no",16.9089550971985,14.9263596534729,1.98259544372559,0.194692431752643,"LSTM"
21,"no-gap","2","English - Wh","yes",12.267315864563,12.1518242359161,0.115491628646851,0.130731900535268,"LSTM"
21,"no-gap","2","Norwegian - Wh","no",15.5315885543823,14.9718332290649,0.559755325317385,0.206582233962013,"LSTM"
21,"no-gap","2","Norwegian - Wh","yes",14.0858554840088,14.4491500854492,-0.363294601440433,0.114940586978305,"LSTM"
21,"no-gap","2","Norwegian - RC","no",15.200719833374,15.1482133865356,0.0525064468383789,0.181632480557247,"LSTM"
21,"no-gap","2","Norwegian - RC","yes",14.0912055969238,14.4692039489746,-0.377998352050781,0.12420765621873,"LSTM"
21,"no-gap","3","English - Wh","no",16.7356595993042,15.7151975631714,1.02046203613281,0.180907904238373,"LSTM"
21,"no-gap","3","English - Wh","yes",12.3423812389374,12.1722482442856,0.170132994651793,0.0480490420390125,"LSTM"
21,"no-gap","3","Norwegian - Wh","no",14.939281463623,15.5169982910156,-0.577716827392575,0.197919458145037,"LSTM"
21,"no-gap","3","Norwegian - Wh","yes",14.0626974105835,14.600977897644,-0.538280487060549,0.0558328205239797,"LSTM"
21,"no-gap","3","Norwegian - RC","no",15.475492477417,15.6442070007324,-0.16871452331543,0.199841221826459,"LSTM"
21,"no-gap","3","Norwegian - RC","yes",14.0911836624146,14.5658044815063,-0.474620819091797,0.11087592312903,"LSTM"
21,"no-gap","4","English - Wh","no",15.398530960083,15.4104294776916,-0.0118985176086408,0.205564274161331,"LSTM"
21,"no-gap","4","English - Wh","yes",11.9448790550232,11.8795509338379,0.0653281211853045,0.0439027880871188,"LSTM"
21,"no-gap","4","Norwegian - Wh","no",14.3725442886353,15.3614797592163,-0.988935470581055,0.178210147445947,"LSTM"
21,"no-gap","4","Norwegian - Wh","yes",14.3356647491455,14.6354064941406,-0.299741744995115,0.0622924079041279,"LSTM"
21,"no-gap","4","Norwegian - RC","no",15.4394083023071,15.2505788803101,0.188829421997067,0.180530889323031,"LSTM"
21,"no-gap","4","Norwegian - RC","yes",14.2054214477539,14.4517431259155,-0.246321678161621,0.0744264250088103,"LSTM"
21,"no-gap","5","English - Wh","no",15.425265789032,15.6923656463623,-0.267099857330322,0.225693646088122,"LSTM"
21,"no-gap","5","English - Wh","yes",12.0694079399109,12.0732698440552,-0.00386190414428533,0.0430758281410476,"LSTM"
21,"no-gap","5","Norwegian - Wh","no",15.1619729995728,15.5008058547974,-0.338832855224609,0.171923421395192,"LSTM"
21,"no-gap","5","Norwegian - Wh","yes",14.4053955078125,14.6672887802124,-0.261893272399902,0.0490500426053259,"LSTM"
21,"no-gap","5","Norwegian - RC","no",15.8153314590454,15.4025564193726,0.41277503967285,0.171539001353807,"LSTM"
21,"no-gap","5","Norwegian - RC","yes",14.3300733566284,14.5046882629395,-0.174614906311033,0.0493484614300167,"LSTM"
22,"no-gap","1","English - Wh","no",15.2654323577881,10.685487806797,4.57994455099106,0.220998011175265,"LSTM"
22,"no-gap","1","English - Wh","yes",15.2654323577881,10.685487806797,4.57994455099106,0.260998836494983,"LSTM"
22,"no-gap","1","Norwegian - Wh","no",12.6184366941452,9.2003983259201,3.4180383682251,0.242287645646323,"LSTM"
22,"no-gap","1","Norwegian - Wh","yes",12.6184366941452,9.2003983259201,3.4180383682251,0.266287061184486,"LSTM"
22,"no-gap","1","Norwegian - RC","no",11.3519329428673,9.04094097018242,2.31099197268486,0.19606634376408,"LSTM"
22,"no-gap","1","Norwegian - RC","yes",11.3519329428673,9.04094097018242,2.31099197268486,0.216514643542688,"LSTM"
22,"no-gap","2","English - Wh","no",15.8311625123024,11.248398989439,4.58276352286339,0.194692431752643,"LSTM"
22,"no-gap","2","English - Wh","yes",13.4387811422348,10.3076651990414,3.13111594319344,0.130731900535268,"LSTM"
22,"no-gap","2","Norwegian - Wh","no",12.2848877906799,10.0494617819786,2.23542600870132,0.206582233962013,"LSTM"
22,"no-gap","2","Norwegian - Wh","yes",10.2698101401329,9.66699087619781,0.602819263935091,0.114940586978305,"LSTM"
22,"no-gap","2","Norwegian - RC","no",12.8367894291878,10.1222330331802,2.71455639600754,0.181632480557247,"LSTM"
22,"no-gap","2","Norwegian - RC","yes",12.0441473722458,9.64225608110428,2.40189129114151,0.12420765621873,"LSTM"
22,"no-gap","3","English - Wh","no",15.3588526546955,10.9965805709362,4.36227208375931,0.180907904238373,"LSTM"
22,"no-gap","3","English - Wh","yes",10.1499080657959,10.0791121125221,0.0707959532737714,0.0480490420390125,"LSTM"
22,"no-gap","3","Norwegian - Wh","no",13.3612484931946,9.8770027756691,3.48424571752548,0.197919458145037,"LSTM"
22,"no-gap","3","Norwegian - Wh","yes",10.0203491449356,9.46965312957764,0.550696015357973,0.0558328205239797,"LSTM"
22,"no-gap","3","Norwegian - RC","no",13.2295513153076,9.78568822145462,3.443863093853,0.199841221826459,"LSTM"
22,"no-gap","3","Norwegian - RC","yes",11.4850556254387,9.4739516377449,2.01110398769379,0.11087592312903,"LSTM"
22,"no-gap","4","English - Wh","no",15.6809707283974,10.8491553068161,4.83181542158127,0.205564274161331,"LSTM"
22,"no-gap","4","English - Wh","yes",10.0806848406792,10.0851288437843,-0.0044440031051618,0.0439027880871188,"LSTM"
22,"no-gap","4","Norwegian - Wh","no",12.6030585765839,9.70184528827667,2.90121328830719,0.178210147445947,"LSTM"
22,"no-gap","4","Norwegian - Wh","yes",9.28428530693054,9.43618428707123,-0.151898980140686,0.0622924079041279,"LSTM"
22,"no-gap","4","Norwegian - RC","no",12.6723439097404,9.61846458911896,3.05387932062149,0.180530889323031,"LSTM"
22,"no-gap","4","Norwegian - RC","yes",11.1587510108948,9.42121767997742,1.73753333091736,0.0744264250088103,"LSTM"
22,"no-gap","5","English - Wh","no",15.9295002222061,10.8469118475914,5.08258837461471,0.225693646088122,"LSTM"
22,"no-gap","5","English - Wh","yes",9.99441349506378,9.90544122457504,0.088972270488739,0.0430758281410476,"LSTM"
22,"no-gap","5","Norwegian - Wh","no",12.6949636340141,9.65173935890198,3.04322427511215,0.171923421395192,"LSTM"
22,"no-gap","5","Norwegian - Wh","yes",9.15021854639053,9.2734107375145,-0.123192191123962,0.0490500426053259,"LSTM"
22,"no-gap","5","Norwegian - RC","no",12.6385288834572,9.55319768190384,3.08533120155334,0.171539001353807,"LSTM"
22,"no-gap","5","Norwegian - RC","yes",9.41784381866455,9.26863235235214,0.149211466312408,0.0493484614300167,"LSTM"
23,"no-gap","1","English - Wh","no",13.9083890914917,10.5082815885544,3.40010750293732,0.220998011175265,"LSTM"
23,"no-gap","1","English - Wh","yes",13.9083890914917,10.5082815885544,3.40010750293732,0.260998836494983,"LSTM"
23,"no-gap","1","Norwegian - Wh","no",12.7161331176758,11.8539590835571,0.862174034118652,0.242287645646323,"LSTM"
23,"no-gap","1","Norwegian - Wh","yes",12.7161331176758,11.8539590835571,0.862174034118652,0.266287061184486,"LSTM"
23,"no-gap","1","Norwegian - RC","no",13.7743291854858,12.3546180725098,1.41971111297607,0.19606634376408,"LSTM"
23,"no-gap","1","Norwegian - RC","yes",13.7743291854858,12.3546180725098,1.41971111297607,0.216514643542688,"LSTM"
23,"no-gap","2","English - Wh","no",10.0299158096313,7.73581510782242,2.29410070180893,0.194692431752643,"LSTM"
23,"no-gap","2","English - Wh","yes",8.23196709156036,7.28606104850769,0.945906043052673,0.130731900535268,"LSTM"
23,"no-gap","2","Norwegian - Wh","no",11.3673782348633,9.32976818084717,2.03761005401611,0.206582233962013,"LSTM"
23,"no-gap","2","Norwegian - Wh","yes",9.37685108184814,9.47218894958496,-0.0953378677368146,0.114940586978305,"LSTM"
23,"no-gap","2","Norwegian - RC","no",13.2434434890747,9.49230575561523,3.75113773345947,0.181632480557247,"LSTM"
23,"no-gap","2","Norwegian - RC","yes",10.1205759048462,9.63842964172363,0.482146263122559,0.12420765621873,"LSTM"
23,"no-gap","3","English - Wh","no",9.27459478378296,8.26195120811462,1.01264357566833,0.180907904238373,"LSTM"
23,"no-gap","3","English - Wh","yes",7.42718487977982,7.39960902929306,0.0275758504867554,0.0480490420390125,"LSTM"
23,"no-gap","3","Norwegian - Wh","no",12.5083770751953,10.0304613113403,2.47791576385498,0.197919458145037,"LSTM"
23,"no-gap","3","Norwegian - Wh","yes",9.47011280059814,9.42183876037598,0.048274040222168,0.0558328205239797,"LSTM"
23,"no-gap","3","Norwegian - RC","no",12.5041942596436,10.3318824768066,2.17231178283692,0.199841221826459,"LSTM"
23,"no-gap","3","Norwegian - RC","yes",9.30704689025879,9.52578163146973,-0.218734741210941,0.11087592312903,"LSTM"
23,"no-gap","4","English - Wh","no",9.7631721496582,8.55062365531921,1.21254849433899,0.205564274161331,"LSTM"
23,"no-gap","4","English - Wh","yes",7.6162446141243,7.61151564121246,0.00472897291183472,0.0439027880871188,"LSTM"
23,"no-gap","4","Norwegian - Wh","no",13.5853147506714,11.2905750274658,2.29473972320557,0.178210147445947,"LSTM"
23,"no-gap","4","Norwegian - Wh","yes",10.3175363540649,9.86548900604248,0.452047348022459,0.0622924079041279,"LSTM"
23,"no-gap","4","Norwegian - RC","no",13.4392557144165,11.3070306777954,2.13222503662109,0.180530889323031,"LSTM"
23,"no-gap","4","Norwegian - RC","yes",9.91794490814209,10.0197696685791,-0.101824760437012,0.0744264250088103,"LSTM"
23,"no-gap","5","English - Wh","no",10.1811747550964,8.76875412464142,1.41242063045502,0.225693646088122,"LSTM"
23,"no-gap","5","English - Wh","yes",8.05819308757782,7.86752337217331,0.19066971540451,0.0430758281410476,"LSTM"
23,"no-gap","5","Norwegian - Wh","no",13.912467956543,11.9187679290771,1.99370002746582,0.171923421395192,"LSTM"
23,"no-gap","5","Norwegian - Wh","yes",10.9453182220459,10.1619205474854,0.783397674560547,0.0490500426053259,"LSTM"
23,"no-gap","5","Norwegian - RC","no",13.6790256500244,12.2822427749634,1.39678287506103,0.171539001353807,"LSTM"
23,"no-gap","5","Norwegian - RC","yes",10.687050819397,10.3513555526733,0.335695266723633,0.0493484614300167,"LSTM"
24,"no-gap","1","English - Wh","no",8.80922394990921,8.38785463571548,0.421369314193726,0.220998011175265,"LSTM"
24,"no-gap","1","English - Wh","yes",8.80922394990921,8.38785463571548,0.421369314193726,0.260998836494983,"LSTM"
24,"no-gap","1","Norwegian - Wh","no",12.6757564544678,5.98886966705322,6.68688678741455,0.242287645646323,"LSTM"
24,"no-gap","1","Norwegian - Wh","yes",12.6757564544678,5.98886966705322,6.68688678741455,0.266287061184486,"LSTM"
24,"no-gap","1","Norwegian - RC","no",12.742678642273,6.84483194351196,5.89784669876099,0.19606634376408,"LSTM"
24,"no-gap","1","Norwegian - RC","yes",12.742678642273,6.84483194351196,5.89784669876099,0.216514643542688,"LSTM"
24,"no-gap","2","English - Wh","no",8.84859293699265,8.70174086093903,0.146852076053619,0.194692431752643,"LSTM"
24,"no-gap","2","English - Wh","yes",8.07165586948395,7.84670770168304,0.224948167800903,0.130731900535268,"LSTM"
24,"no-gap","2","Norwegian - Wh","no",15.2712383270264,8.42139530181885,6.84984302520752,0.206582233962013,"LSTM"
24,"no-gap","2","Norwegian - Wh","yes",7.54346942901611,6.12421321868896,1.41925621032715,0.114940586978305,"LSTM"
24,"no-gap","2","Norwegian - RC","no",14.9100818634033,9.07661437988281,5.83346748352051,0.181632480557247,"LSTM"
24,"no-gap","2","Norwegian - RC","yes",6.80138874053955,6.20439624786377,0.596992492675781,0.12420765621873,"LSTM"
24,"no-gap","3","English - Wh","no",9.24173074960709,9.25254184007645,-0.0108110904693604,0.180907904238373,"LSTM"
24,"no-gap","3","English - Wh","yes",7.6466458439827,7.6838870048523,-0.0372411608695975,0.0480490420390125,"LSTM"
24,"no-gap","3","Norwegian - Wh","no",17.60422706604,10.2231216430664,7.38110542297363,0.197919458145037,"LSTM"
24,"no-gap","3","Norwegian - Wh","yes",7.81400680541992,6.99443292617798,0.819573879241943,0.0558328205239797,"LSTM"
24,"no-gap","3","Norwegian - RC","no",16.9647960662842,10.7992734909058,6.16552257537842,0.199841221826459,"LSTM"
24,"no-gap","3","Norwegian - RC","yes",6.99655628204346,7.18206691741943,-0.185510635375977,0.11087592312903,"LSTM"
24,"no-gap","4","English - Wh","no",9.56226789951324,9.61838907003403,-0.0561211705207825,0.205564274161331,"LSTM"
24,"no-gap","4","English - Wh","yes",7.78521263599396,7.72029066085815,0.0649219751358032,0.0439027880871188,"LSTM"
24,"no-gap","4","Norwegian - Wh","no",16.4270076751709,11.7300090789795,4.69699859619141,0.178210147445947,"LSTM"
24,"no-gap","4","Norwegian - Wh","yes",7.82962226867676,7.68861627578735,0.141005992889404,0.0622924079041279,"LSTM"
24,"no-gap","4","Norwegian - RC","no",17.418758392334,11.907678604126,5.51107978820801,0.180530889323031,"LSTM"
24,"no-gap","4","Norwegian - RC","yes",7.68933486938477,7.70443534851074,-0.0151004791259766,0.0744264250088103,"LSTM"
24,"no-gap","5","English - Wh","no",9.06070864200592,9.07235419750214,-0.0116455554962158,0.225693646088122,"LSTM"
24,"no-gap","5","English - Wh","yes",7.99805891513824,7.97140222787857,0.0266566872596741,0.0430758281410476,"LSTM"
24,"no-gap","5","Norwegian - Wh","no",14.0713396072388,10.8069171905518,3.26442241668701,0.171923421395192,"LSTM"
24,"no-gap","5","Norwegian - Wh","yes",7.23977708816528,7.06828212738037,0.171494960784912,0.0490500426053259,"LSTM"
24,"no-gap","5","Norwegian - RC","no",15.6808843612671,10.9627094268799,4.7181749343872,0.171539001353807,"LSTM"
24,"no-gap","5","Norwegian - RC","yes",7.71954488754272,7.27065372467041,0.448891162872314,0.0493484614300167,"LSTM"
25,"no-gap","1","English - Wh","no",11.8565049171448,4.82491493225098,7.0315899848938,0.220998011175265,"LSTM"
25,"no-gap","1","English - Wh","yes",11.8565049171448,4.82491493225098,7.0315899848938,0.260998836494983,"LSTM"
25,"no-gap","1","Norwegian - Wh","no",11.7068395614624,4.55841493606567,7.14842462539673,0.242287645646323,"LSTM"
25,"no-gap","1","Norwegian - Wh","yes",11.7068395614624,4.55841493606567,7.14842462539673,0.266287061184486,"LSTM"
25,"no-gap","1","Norwegian - RC","no",10.8186855316162,4.87556266784668,5.94312286376953,0.19606634376408,"LSTM"
25,"no-gap","1","Norwegian - RC","yes",10.8186855316162,4.87556266784668,5.94312286376953,0.216514643542688,"LSTM"
25,"no-gap","2","English - Wh","no",11.1283087730408,4.8303484916687,6.29796028137207,0.194692431752643,"LSTM"
25,"no-gap","2","English - Wh","yes",4.60176086425781,4.09678161144257,0.504979252815247,0.130731900535268,"LSTM"
25,"no-gap","2","Norwegian - Wh","no",11.6760025024414,5.26819133758545,6.40781116485596,0.206582233962013,"LSTM"
25,"no-gap","2","Norwegian - Wh","yes",4.85249900817871,3.96824502944946,0.884253978729248,0.114940586978305,"LSTM"
25,"no-gap","2","Norwegian - RC","no",11.050012588501,6.00083780288696,5.04917478561401,0.181632480557247,"LSTM"
25,"no-gap","2","Norwegian - RC","yes",5.12287425994873,4.20936298370361,0.913511276245117,0.12420765621873,"LSTM"
25,"no-gap","3","English - Wh","no",10.8177084922791,7.01170706748962,3.80600142478943,0.180907904238373,"LSTM"
25,"no-gap","3","English - Wh","yes",4.35775518417358,4.1049177646637,0.252837419509888,0.0480490420390125,"LSTM"
25,"no-gap","3","Norwegian - Wh","no",10.2283220291138,7.36606788635254,2.86225414276123,0.197919458145037,"LSTM"
25,"no-gap","3","Norwegian - Wh","yes",4.25565099716187,4.15068912506104,0.10496187210083,0.0558328205239797,"LSTM"
25,"no-gap","3","Norwegian - RC","no",10.3797283172607,7.41275215148926,2.96697616577148,0.199841221826459,"LSTM"
25,"no-gap","3","Norwegian - RC","yes",4.21314811706543,4.08068656921387,0.132461547851562,0.11087592312903,"LSTM"
25,"no-gap","4","English - Wh","no",10.8312673568726,7.95099449157715,2.88027286529541,0.205564274161331,"LSTM"
25,"no-gap","4","English - Wh","yes",4.13942980766296,3.98655533790588,0.15287446975708,0.0439027880871188,"LSTM"
25,"no-gap","4","Norwegian - Wh","no",8.0327959060669,6.6650824546814,1.3677134513855,0.178210147445947,"LSTM"
25,"no-gap","4","Norwegian - Wh","yes",4.09035110473633,3.7415554523468,0.348795652389526,0.0622924079041279,"LSTM"
25,"no-gap","4","Norwegian - RC","no",9.37230014801025,6.85545349121094,2.51684665679932,0.180530889323031,"LSTM"
25,"no-gap","4","Norwegian - RC","yes",3.85432004928589,3.85334634780884,0.000973701477050781,0.0744264250088103,"LSTM"
25,"no-gap","5","English - Wh","no",10.947868347168,8.78014850616455,2.16771984100342,0.225693646088122,"LSTM"
25,"no-gap","5","English - Wh","yes",4.03085434436798,3.8531289100647,0.177725434303284,0.0430758281410476,"LSTM"
25,"no-gap","5","Norwegian - Wh","no",7.56827926635742,7.80388879776001,-0.235609531402588,0.171923421395192,"LSTM"
25,"no-gap","5","Norwegian - Wh","yes",4.07087564468384,4.11683797836304,-0.0459623336791992,0.0490500426053259,"LSTM"
25,"no-gap","5","Norwegian - RC","no",7.61029195785522,7.77274799346924,-0.162456035614014,0.171539001353807,"LSTM"
25,"no-gap","5","Norwegian - RC","yes",4.11349296569824,4.0282473564148,0.0852456092834473,0.0493484614300167,"LSTM"
26,"no-gap","1","English - Wh","no",16.9266419410706,17.8847224712372,-0.958080530166626,0.220998011175265,"LSTM"
26,"no-gap","1","English - Wh","yes",16.9266419410706,17.8847224712372,-0.958080530166626,0.260998836494983,"LSTM"
26,"no-gap","1","Norwegian - Wh","no",18.7488794326782,20.6271953582764,-1.87831592559814,0.242287645646323,"LSTM"
26,"no-gap","1","Norwegian - Wh","yes",18.7488794326782,20.6271953582764,-1.87831592559814,0.266287061184486,"LSTM"
26,"no-gap","1","Norwegian - RC","no",18.5967230796814,20.3606419563293,-1.76391887664795,0.19606634376408,"LSTM"
26,"no-gap","1","Norwegian - RC","yes",18.5967230796814,20.3606419563293,-1.76391887664795,0.216514643542688,"LSTM"
26,"no-gap","2","English - Wh","no",18.0085821151733,17.8137214183807,0.194860696792603,0.194692431752643,"LSTM"
26,"no-gap","2","English - Wh","yes",17.4113454818726,17.7152304649353,-0.303884983062744,0.130731900535268,"LSTM"
26,"no-gap","2","Norwegian - Wh","no",20.0107851028442,21.608696937561,-1.5979118347168,0.206582233962013,"LSTM"
26,"no-gap","2","Norwegian - Wh","yes",20.0996179580688,21.28728723526,-1.18766927719116,0.114940586978305,"LSTM"
26,"no-gap","2","Norwegian - RC","no",20.7976856231689,21.5006303787231,-0.702944755554199,0.181632480557247,"LSTM"
26,"no-gap","2","Norwegian - RC","yes",20.6747832298279,21.261589050293,-0.586805820465088,0.12420765621873,"LSTM"
26,"no-gap","3","English - Wh","no",17.2954556941986,16.2769944667816,1.01846122741699,0.180907904238373,"LSTM"
26,"no-gap","3","English - Wh","yes",16.3400311470032,16.2891752719879,0.0508558750152588,0.0480490420390125,"LSTM"
26,"no-gap","3","Norwegian - Wh","no",20.535813331604,21.3531017303467,-0.817288398742676,0.197919458145037,"LSTM"
26,"no-gap","3","Norwegian - Wh","yes",20.7157607078552,20.8339304924011,-0.118169784545898,0.0558328205239797,"LSTM"
26,"no-gap","3","Norwegian - RC","no",20.2827315330505,21.4231634140015,-1.14043188095093,0.199841221826459,"LSTM"
26,"no-gap","3","Norwegian - RC","yes",20.2982883453369,20.8567638397217,-0.558475494384766,0.11087592312903,"LSTM"
26,"no-gap","4","English - Wh","no",16.5609748363495,16.3174374103546,0.243537425994873,0.205564274161331,"LSTM"
26,"no-gap","4","English - Wh","yes",16.1648077964783,16.1143844127655,0.0504233837127686,0.0439027880871188,"LSTM"
26,"no-gap","4","Norwegian - Wh","no",20.837281703949,22.7103962898254,-1.87311458587646,0.178210147445947,"LSTM"
26,"no-gap","4","Norwegian - Wh","yes",20.9094200134277,21.0545463562012,-0.145126342773438,0.0622924079041279,"LSTM"
26,"no-gap","4","Norwegian - RC","no",20.6830215454102,22.6758074760437,-1.99278593063354,0.180530889323031,"LSTM"
