"sent_index","gap","gap_position","gap_numeric","filler_effect","err","dependency","language","lang_dep","model"
13,"no-gap","zero-comp",-0.5,0.650688171386719,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"no-gap","zero-comp",-0.5,1.42539095878601,0.149602162815389,"Wh","English","English - Wh","LSTM"
13,"no-gap","decl-comp",-0.5,-0.205265998840332,0.102262478966382,"Wh","English","English - Wh","LSTM"
13,"no-gap","decl-comp",-0.5,-0.0128030776977521,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
13,"no-gap","decl-comp",-0.5,1.09721565246582,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"no-gap","wh-comp",-0.5,-0.654634475708008,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
13,"no-gap","wh-comp",-0.5,-0.302233576774595,0.0700725223257429,"Wh","English","English - Wh","LSTM"
13,"no-gap","wh-comp",-0.5,0.241522789001465,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"gap","zero-comp",0.5,-3.49483871459961,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"gap","zero-comp",0.5,-1.52613401412964,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
13,"gap","zero-comp",0.5,-1.43200135231018,0.149602162815389,"Wh","English","English - Wh","LSTM"
13,"gap","decl-comp",0.5,-3.06165027618408,0.102262478966382,"Wh","English","English - Wh","LSTM"
13,"gap","decl-comp",0.5,-1.5899395942688,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
13,"gap","decl-comp",0.5,-1.41106748580933,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"gap","wh-comp",0.5,-2.39565849304199,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"gap","wh-comp",0.5,-2.1964225769043,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
13,"gap","wh-comp",0.5,-1.85800170898438,0.0700725223257429,"Wh","English","English - Wh","LSTM"
14,"no-gap","zero-comp",-0.5,1.4132194519043,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
14,"no-gap","zero-comp",-0.5,1.63739883899689,0.149602162815389,"Wh","English","English - Wh","LSTM"
14,"no-gap","zero-comp",-0.5,4.30943870544434,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
14,"no-gap","decl-comp",-0.5,-0.245467185974125,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
14,"no-gap","decl-comp",-0.5,0.669628977775574,0.102262478966382,"Wh","English","English - Wh","LSTM"
14,"no-gap","decl-comp",-0.5,0.816110610961914,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
14,"no-gap","wh-comp",-0.5,-0.42616081237793,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
14,"no-gap","wh-comp",-0.5,0.686361908912659,0.0700725223257429,"Wh","English","English - Wh","LSTM"
14,"no-gap","wh-comp",-0.5,0.777202606201172,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
14,"gap","zero-comp",0.5,-3.70070028305054,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
14,"gap","zero-comp",0.5,-2.43084383010864,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
14,"gap","zero-comp",0.5,-0.0683507919311523,0.149602162815389,"Wh","English","English - Wh","LSTM"
14,"gap","decl-comp",0.5,-2.51116561889648,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
14,"gap","decl-comp",0.5,-1.12958669662476,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
14,"gap","decl-comp",0.5,-0.905068397521971,0.102262478966382,"Wh","English","English - Wh","LSTM"
14,"gap","wh-comp",0.5,-4.03515720367432,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
14,"gap","wh-comp",0.5,-0.99853515625,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
14,"gap","wh-comp",0.5,0.633010387420654,0.0700725223257429,"Wh","English","English - Wh","LSTM"
15,"no-gap","zero-comp",-0.5,0.369931221008301,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
15,"no-gap","zero-comp",-0.5,0.991128921508791,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
15,"no-gap","zero-comp",-0.5,1.04121112823486,0.149602162815389,"Wh","English","English - Wh","LSTM"
15,"no-gap","decl-comp",-0.5,-0.366623878479004,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
15,"no-gap","decl-comp",-0.5,-0.32675313949585,0.102262478966382,"Wh","English","English - Wh","LSTM"
15,"no-gap","decl-comp",-0.5,-0.263085365295408,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
15,"no-gap","wh-comp",-0.5,-0.177006483078003,0.0700725223257429,"Wh","English","English - Wh","LSTM"
15,"no-gap","wh-comp",-0.5,0.388584136962892,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
15,"no-gap","wh-comp",-0.5,0.536257743835449,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
15,"gap","zero-comp",0.5,-2.27700853347778,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
15,"gap","zero-comp",0.5,-2.17831611633301,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
15,"gap","zero-comp",0.5,-0.96936959028244,0.149602162815389,"Wh","English","English - Wh","LSTM"
15,"gap","decl-comp",0.5,-3.22936487197876,0.102262478966382,"Wh","English","English - Wh","LSTM"
15,"gap","decl-comp",0.5,-2.52086305618286,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
15,"gap","decl-comp",0.5,-2.33592510223389,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
15,"gap","wh-comp",0.5,-2.55932140350342,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
15,"gap","wh-comp",0.5,-1.24047756195068,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
15,"gap","wh-comp",0.5,-0.447301149368286,0.0700725223257429,"Wh","English","English - Wh","LSTM"
16,"no-gap","zero-comp",-0.5,0.246898651123047,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
16,"no-gap","zero-comp",-0.5,0.363590955734253,0.149602162815389,"Wh","English","English - Wh","LSTM"
16,"no-gap","zero-comp",-0.5,0.44534111022949,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
16,"no-gap","decl-comp",-0.5,-0.268422007560728,0.102262478966382,"Wh","English","English - Wh","LSTM"
16,"no-gap","decl-comp",-0.5,-0.177335739135742,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
16,"no-gap","decl-comp",-0.5,0.0688581466674805,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
16,"no-gap","wh-comp",-0.5,-0.134043097496033,0.0700725223257429,"Wh","English","English - Wh","LSTM"
16,"no-gap","wh-comp",-0.5,0.218289375305176,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
16,"no-gap","wh-comp",-0.5,0.301568031311033,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
16,"gap","zero-comp",0.5,-3.36228197813034,0.149602162815389,"Wh","English","English - Wh","LSTM"
16,"gap","zero-comp",0.5,-3.3278636932373,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
16,"gap","zero-comp",0.5,-2.99072408676147,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
16,"gap","decl-comp",0.5,-3.22008168697357,0.102262478966382,"Wh","English","English - Wh","LSTM"
16,"gap","decl-comp",0.5,-0.779421806335449,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
16,"gap","decl-comp",0.5,-0.515278816223145,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
16,"gap","wh-comp",0.5,-0.87329626083374,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
16,"gap","wh-comp",0.5,-0.788213014602661,0.0700725223257429,"Wh","English","English - Wh","LSTM"
16,"gap","wh-comp",0.5,-0.769721984863281,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
17,"no-gap","zero-comp",-0.5,0.497678756713867,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
17,"no-gap","zero-comp",-0.5,1.30459403991699,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
17,"no-gap","zero-comp",-0.5,2.36682391166687,0.149602162815389,"Wh","English","English - Wh","LSTM"
17,"no-gap","decl-comp",-0.5,-0.0599794387817383,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
17,"no-gap","decl-comp",-0.5,0.186661839485168,0.102262478966382,"Wh","English","English - Wh","LSTM"
17,"no-gap","decl-comp",-0.5,0.301321029663086,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
17,"no-gap","wh-comp",-0.5,-0.296308517456055,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
17,"no-gap","wh-comp",-0.5,0.170816540718079,0.0700725223257429,"Wh","English","English - Wh","LSTM"
17,"no-gap","wh-comp",-0.5,0.29193878173828,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
17,"gap","zero-comp",0.5,-3.64299845695496,0.149602162815389,"Wh","English","English - Wh","LSTM"
17,"gap","zero-comp",0.5,-0.972283363342285,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
17,"gap","zero-comp",0.5,-0.496536254882812,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
17,"gap","decl-comp",0.5,-2.71394491195679,0.102262478966382,"Wh","English","English - Wh","LSTM"
17,"gap","decl-comp",0.5,-2.05759334564209,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
17,"gap","decl-comp",0.5,-1.69413089752197,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
17,"gap","wh-comp",0.5,-2.35889911651611,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
17,"gap","wh-comp",0.5,-1.5575065612793,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
17,"gap","wh-comp",0.5,-1.15501555800438,0.0700725223257429,"Wh","English","English - Wh","LSTM"
18,"no-gap","zero-comp",-0.5,1.55460739135742,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
18,"no-gap","zero-comp",-0.5,1.8083324432373,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
18,"no-gap","zero-comp",-0.5,1.96039593219757,0.149602162815389,"Wh","English","English - Wh","LSTM"
18,"no-gap","decl-comp",-0.5,-0.109140515327455,0.102262478966382,"Wh","English","English - Wh","LSTM"
18,"no-gap","decl-comp",-0.5,0.044011116027832,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
18,"no-gap","decl-comp",-0.5,1.19230175018311,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
18,"no-gap","wh-comp",-0.5,0.232969284057615,0.0700725223257429,"Wh","English","English - Wh","LSTM"
18,"no-gap","wh-comp",-0.5,0.246193885803224,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
18,"no-gap","wh-comp",-0.5,1.61841297149658,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
18,"gap","zero-comp",0.5,-3.50646924972534,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
18,"gap","zero-comp",0.5,-2.33114147186279,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
18,"gap","zero-comp",0.5,-0.890550374984741,0.149602162815389,"Wh","English","English - Wh","LSTM"
18,"gap","decl-comp",0.5,-1.93444061279297,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
18,"gap","decl-comp",0.5,-1.75095427036285,0.102262478966382,"Wh","English","English - Wh","LSTM"
18,"gap","decl-comp",0.5,-1.55772876739502,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
18,"gap","wh-comp",0.5,-3.34754085540771,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
18,"gap","wh-comp",0.5,-2.84324073791504,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
18,"gap","wh-comp",0.5,-1.77013492584229,0.0700725223257429,"Wh","English","English - Wh","LSTM"
19,"no-gap","zero-comp",-0.5,1.06352806091309,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
19,"no-gap","zero-comp",-0.5,2.44672799110413,0.149602162815389,"Wh","English","English - Wh","LSTM"
19,"no-gap","zero-comp",-0.5,3.09435081481934,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
19,"no-gap","decl-comp",-0.5,0.608620882034302,0.102262478966382,"Wh","English","English - Wh","LSTM"
19,"no-gap","decl-comp",-0.5,0.847085952758789,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
19,"no-gap","decl-comp",-0.5,1.52136421203613,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
19,"no-gap","wh-comp",-0.5,0.475640416145325,0.0700725223257429,"Wh","English","English - Wh","LSTM"
19,"no-gap","wh-comp",-0.5,0.826225280761719,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
19,"no-gap","wh-comp",-0.5,1.55531215667725,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
19,"gap","zero-comp",0.5,-2.29063415527344,0.149602162815389,"Wh","English","English - Wh","LSTM"
19,"gap","zero-comp",0.5,-1.95934677124023,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
19,"gap","zero-comp",0.5,-0.515566825866701,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
19,"gap","decl-comp",0.5,-3.17178153991699,0.102262478966382,"Wh","English","English - Wh","LSTM"
19,"gap","decl-comp",0.5,-1.06598854064941,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
19,"gap","decl-comp",0.5,-0.722265243530272,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
19,"gap","wh-comp",0.5,-0.603817939758299,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
19,"gap","wh-comp",0.5,-0.506968498229979,0.0700725223257429,"Wh","English","English - Wh","LSTM"
19,"gap","wh-comp",0.5,0.0323915481567383,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
20,"no-gap","zero-comp",-0.5,0.454591751098636,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
20,"no-gap","zero-comp",-0.5,0.496606826782227,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
20,"no-gap","zero-comp",-0.5,2.98903715610504,0.149602162815389,"Wh","English","English - Wh","LSTM"
20,"no-gap","decl-comp",-0.5,-0.0890007019042987,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
20,"no-gap","decl-comp",-0.5,0.435861587524416,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
20,"no-gap","decl-comp",-0.5,1.22558999061584,0.102262478966382,"Wh","English","English - Wh","LSTM"
20,"no-gap","wh-comp",-0.5,0.0956201553344727,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
20,"no-gap","wh-comp",-0.5,0.108240127563477,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
20,"no-gap","wh-comp",-0.5,1.08843505382538,0.0700725223257429,"Wh","English","English - Wh","LSTM"
20,"gap","zero-comp",0.5,-4.3634819984436,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
20,"gap","zero-comp",0.5,-2.70963335037231,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
20,"gap","zero-comp",0.5,-0.409868717193604,0.149602162815389,"Wh","English","English - Wh","LSTM"
20,"gap","decl-comp",0.5,-3.15908241271973,0.102262478966382,"Wh","English","English - Wh","LSTM"
20,"gap","decl-comp",0.5,-2.97103571891785,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
20,"gap","decl-comp",0.5,-1.27313566207886,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
20,"gap","wh-comp",0.5,-2.44499135017395,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
20,"gap","wh-comp",0.5,-1.65380334854126,0.0700725223257429,"Wh","English","English - Wh","LSTM"
20,"gap","wh-comp",0.5,-0.586087942123413,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
21,"no-gap","zero-comp",-0.5,1.50008201599121,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
21,"no-gap","zero-comp",-0.5,1.56215667724609,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
21,"no-gap","zero-comp",-0.5,1.72800540924072,0.149602162815389,"Wh","English","English - Wh","LSTM"
21,"no-gap","decl-comp",-0.5,0.0651254653930664,0.102262478966382,"Wh","English","English - Wh","LSTM"
21,"no-gap","decl-comp",-0.5,0.366279602050781,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
21,"no-gap","decl-comp",-0.5,0.378396034240724,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
21,"no-gap","wh-comp",-0.5,-0.493760108947754,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
21,"no-gap","wh-comp",-0.5,-0.428897857666016,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
21,"no-gap","wh-comp",-0.5,-0.406911373138428,0.0700725223257429,"Wh","English","English - Wh","LSTM"
21,"gap","zero-comp",0.5,-2.55332326889038,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
21,"gap","zero-comp",0.5,-1.02013182640076,0.149602162815389,"Wh","English","English - Wh","LSTM"
21,"gap","zero-comp",0.5,-0.991075992584229,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
21,"gap","decl-comp",0.5,-2.8045055270195,0.102262478966382,"Wh","English","English - Wh","LSTM"
21,"gap","decl-comp",0.5,-0.999368190765381,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
21,"gap","decl-comp",0.5,-0.402661800384521,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
21,"gap","wh-comp",0.5,-0.942358493804932,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
21,"gap","wh-comp",0.5,-0.725524663925171,0.0700725223257429,"Wh","English","English - Wh","LSTM"
21,"gap","wh-comp",0.5,-0.450482368469238,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
22,"no-gap","zero-comp",-0.5,2.2823314666748,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
22,"no-gap","zero-comp",-0.5,2.59187459945679,0.149602162815389,"Wh","English","English - Wh","LSTM"
22,"no-gap","zero-comp",-0.5,3.93252658843994,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
22,"no-gap","decl-comp",-0.5,0.133015513420105,0.102262478966382,"Wh","English","English - Wh","LSTM"
22,"no-gap","decl-comp",-0.5,0.307643890380861,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
22,"no-gap","decl-comp",-0.5,0.733643531799315,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
22,"no-gap","wh-comp",-0.5,0.173011064529419,0.0700725223257429,"Wh","English","English - Wh","LSTM"
22,"no-gap","wh-comp",-0.5,0.333126068115231,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
22,"no-gap","wh-comp",-0.5,0.782941818237305,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
22,"gap","zero-comp",0.5,-4.11847972869873,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
22,"gap","zero-comp",0.5,-1.67560148239136,0.149602162815389,"Wh","English","English - Wh","LSTM"
22,"gap","zero-comp",0.5,-1.52904510498047,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
22,"gap","decl-comp",0.5,-3.99001312255859,0.102262478966382,"Wh","English","English - Wh","LSTM"
22,"gap","decl-comp",0.5,-1.89967584609985,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
22,"gap","decl-comp",0.5,-1.47776412963867,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
22,"gap","wh-comp",0.5,-2.78794288635254,0.0700725223257429,"Wh","English","English - Wh","LSTM"
22,"gap","wh-comp",0.5,-1.98915815353394,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
22,"gap","wh-comp",0.5,-1.01069021224976,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
23,"no-gap","zero-comp",-0.5,1.49426364898681,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
23,"no-gap","zero-comp",-0.5,2.30711174011231,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
23,"no-gap","zero-comp",-0.5,2.38601040840149,0.149602162815389,"Wh","English","English - Wh","LSTM"
23,"no-gap","decl-comp",-0.5,-0.0843386650085449,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
23,"no-gap","decl-comp",-0.5,0.166964054107666,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
23,"no-gap","decl-comp",-0.5,0.353134751319885,0.102262478966382,"Wh","English","English - Wh","LSTM"
23,"no-gap","wh-comp",-0.5,-0.107584953308105,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
23,"no-gap","wh-comp",-0.5,0.166890144348145,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
23,"no-gap","wh-comp",-0.5,0.181392431259155,0.0700725223257429,"Wh","English","English - Wh","LSTM"
23,"gap","zero-comp",0.5,-3.0616888999939,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
23,"gap","zero-comp",0.5,-2.60845470428467,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
23,"gap","zero-comp",0.5,-1.67620539665222,0.149602162815389,"Wh","English","English - Wh","LSTM"
23,"gap","decl-comp",0.5,-3.18529367446899,0.102262478966382,"Wh","English","English - Wh","LSTM"
23,"gap","decl-comp",0.5,-1.21682834625244,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
23,"gap","decl-comp",0.5,-1.0565013885498,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
23,"gap","wh-comp",0.5,-2.66572952270508,0.0700725223257429,"Wh","English","English - Wh","LSTM"
23,"gap","wh-comp",0.5,-2.41879510879517,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
23,"gap","wh-comp",0.5,-1.68247699737549,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
24,"no-gap","zero-comp",-0.5,0.526485323905943,0.149602162815389,"Wh","English","English - Wh","LSTM"
24,"no-gap","zero-comp",-0.5,1.11007118225098,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
24,"no-gap","zero-comp",-0.5,2.10760402679443,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
24,"no-gap","decl-comp",-0.5,0.297883033752441,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
24,"no-gap","decl-comp",-0.5,0.532557964324951,0.102262478966382,"Wh","English","English - Wh","LSTM"
24,"no-gap","decl-comp",-0.5,0.996482849121094,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
24,"no-gap","wh-comp",-0.5,-0.0135097503662092,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
24,"no-gap","wh-comp",-0.5,0.14539575576782,0.0700725223257429,"Wh","English","English - Wh","LSTM"
24,"no-gap","wh-comp",-0.5,0.465375900268555,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
24,"gap","zero-comp",0.5,-5.4328498840332,0.149602162815389,"Wh","English","English - Wh","LSTM"
24,"gap","zero-comp",0.5,-1.22393226623535,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
24,"gap","zero-comp",0.5,-0.624016761779785,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
24,"gap","decl-comp",0.5,-1.51317119598389,0.102262478966382,"Wh","English","English - Wh","LSTM"
24,"gap","decl-comp",0.5,-0.370423316955566,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
24,"gap","decl-comp",0.5,0.00857639312744141,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
24,"gap","wh-comp",0.5,-0.8602294921875,0.0700725223257429,"Wh","English","English - Wh","LSTM"
24,"gap","wh-comp",0.5,-0.455632209777832,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
24,"gap","wh-comp",0.5,-0.311899185180664,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
25,"no-gap","zero-comp",-0.5,0.0748510360717773,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
25,"no-gap","zero-comp",-0.5,1.29107475280762,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
25,"no-gap","zero-comp",-0.5,3.3849048614502,0.149602162815389,"Wh","English","English - Wh","LSTM"
25,"no-gap","decl-comp",-0.5,-0.854096412658691,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
25,"no-gap","decl-comp",-0.5,0.796473503112791,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
25,"no-gap","decl-comp",-0.5,0.943568348884583,0.102262478966382,"Wh","English","English - Wh","LSTM"
25,"no-gap","wh-comp",-0.5,-0.692354202270508,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
25,"no-gap","wh-comp",-0.5,0.0161749124526978,0.0700725223257429,"Wh","English","English - Wh","LSTM"
25,"no-gap","wh-comp",-0.5,0.882604598999023,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
25,"gap","zero-comp",0.5,-5.28917694091797,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
25,"gap","zero-comp",0.5,-3.03696727752686,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
25,"gap","zero-comp",0.5,-2.84277534484863,0.149602162815389,"Wh","English","English - Wh","LSTM"
25,"gap","decl-comp",0.5,-2.90249800682068,0.102262478966382,"Wh","English","English - Wh","LSTM"
25,"gap","decl-comp",0.5,-2.5353045463562,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
25,"gap","decl-comp",0.5,-1.6834921836853,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
25,"gap","wh-comp",0.5,-2.88181781768799,0.101378863644121,"Wh","Norwegian","Norwegian - Wh","LSTM"
25,"gap","wh-comp",0.5,-1.9398707151413,0.0700725223257429,"Wh","English","English - Wh","LSTM"
25,"gap","wh-comp",0.5,-1.57377290725708,0.104408164172789,"RC","Norwegian","Norwegian - RC","LSTM"
26,"no-gap","zero-comp",-0.5,0.588693618774414,0.150842416341311,"RC","Norwegian","Norwegian - RC","LSTM"
26,"no-gap","zero-comp",-0.5,1.36117076873779,0.106943213789736,"Wh","Norwegian","Norwegian - Wh","LSTM"
26,"no-gap","zero-comp",-0.5,4.23518645763397,0.149602162815389,"Wh","English","English - Wh","LSTM"
26,"no-gap","decl-comp",-0.5,0.654953956604006,0.0888203498417806,"Wh","Norwegian","Norwegian - Wh","LSTM"
26,"no-gap","decl-comp",-0.5,0.725518822669983,0.102262478966382,"Wh","English","English - Wh","LSTM"
26,"no-gap","decl-comp",-0.5,0.940689086914062,0.0878705402027331,"RC","Norwegian","Norwegian - RC","LSTM"
