"sent_index","gap","gap_position","gap_numeric","filler_effect","err","dependency","language","lang_dep","model"
4,"gap","subject control",0.5,-7.4835615158081,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
4,"gap","subject control",0.5,-7.14094305038452,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
4,"gap","subject control",0.5,-1.9363374710083,0.187842512880701,"Wh","English","English - Wh","LSTM"
4,"gap","embed. control",0.5,-5.34125375747681,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
4,"gap","embed. control",0.5,-5.03009939193726,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
4,"gap","embed. control",0.5,-4.31704473495483,0.171773030837311,"Wh","English","English - Wh","LSTM"
5,"no-gap","subject island",-0.5,0.202218472957612,0.120461800418648,"Wh","English","English - Wh","LSTM"
5,"no-gap","subject island",-0.5,0.280190467834473,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
5,"no-gap","subject island",-0.5,1.06203556060791,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
5,"no-gap","subject control",-0.5,2.85560083389282,0.187842512880701,"Wh","English","English - Wh","LSTM"
5,"no-gap","subject control",-0.5,3.6273136138916,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
5,"no-gap","subject control",-0.5,6.88377237319946,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
5,"no-gap","embed. control",-0.5,0.351662635803223,0.171773030837311,"Wh","English","English - Wh","LSTM"
5,"no-gap","embed. control",-0.5,1.53618812561035,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
5,"no-gap","embed. control",-0.5,2.00319290161133,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
5,"gap","subject island",0.5,-1.13079524040222,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
5,"gap","subject island",0.5,-0.835320472717285,0.120461800418648,"Wh","English","English - Wh","LSTM"
5,"gap","subject island",0.5,0.144209146499634,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
5,"gap","subject control",0.5,-4.99572801589966,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
5,"gap","subject control",0.5,-4.62368154525757,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
5,"gap","subject control",0.5,-3.04087543487549,0.187842512880701,"Wh","English","English - Wh","LSTM"
5,"gap","embed. control",0.5,-1.94860029220581,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
5,"gap","embed. control",0.5,-0.771414756774902,0.171773030837311,"Wh","English","English - Wh","LSTM"
5,"gap","embed. control",0.5,2.57941722869873,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
6,"no-gap","subject island",-0.5,-0.705615043640138,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
6,"no-gap","subject island",-0.5,0.41241842508316,0.120461800418648,"Wh","English","English - Wh","LSTM"
6,"no-gap","subject island",-0.5,0.593734741210936,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
6,"no-gap","subject control",-0.5,2.42767238616943,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
6,"no-gap","subject control",-0.5,2.46514225006104,0.187842512880701,"Wh","English","English - Wh","LSTM"
6,"no-gap","subject control",-0.5,4.23218441009522,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
6,"no-gap","embed. control",-0.5,-1.50625324249268,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
6,"no-gap","embed. control",-0.5,-0.404626846313475,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
6,"no-gap","embed. control",-0.5,1.90427136421204,0.171773030837311,"Wh","English","English - Wh","LSTM"
6,"gap","subject island",0.5,-1.17077732086182,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
6,"gap","subject island",0.5,-0.823698043823242,0.120461800418648,"Wh","English","English - Wh","LSTM"
6,"gap","subject island",0.5,1.06500959396362,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
6,"gap","subject control",0.5,-6.83045148849487,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
6,"gap","subject control",0.5,-4.14365434646606,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
6,"gap","subject control",0.5,-3.53641223907471,0.187842512880701,"Wh","English","English - Wh","LSTM"
6,"gap","embed. control",0.5,-3.72972393035889,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
6,"gap","embed. control",0.5,-2.15372467041016,0.171773030837311,"Wh","English","English - Wh","LSTM"
6,"gap","embed. control",0.5,0.0768284797668457,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
7,"no-gap","subject island",-0.5,0.535585880279541,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
7,"no-gap","subject island",-0.5,1.21614933013916,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
7,"no-gap","subject island",-0.5,2.36045616865158,0.120461800418648,"Wh","English","English - Wh","LSTM"
7,"no-gap","subject control",-0.5,2.61186587810516,0.187842512880701,"Wh","English","English - Wh","LSTM"
7,"no-gap","subject control",-0.5,4.81514167785644,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
7,"no-gap","subject control",-0.5,6.30776214599609,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
7,"no-gap","embed. control",-0.5,2.41904735565185,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
7,"no-gap","embed. control",-0.5,2.99614524841309,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
7,"no-gap","embed. control",-0.5,5.68178200721741,0.171773030837311,"Wh","English","English - Wh","LSTM"
7,"gap","subject island",0.5,-2.84591388702393,0.120461800418648,"Wh","English","English - Wh","LSTM"
7,"gap","subject island",0.5,0.0994138717651367,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
7,"gap","subject island",0.5,1.52177810668945,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
7,"gap","subject control",0.5,-7.10761284828186,0.187842512880701,"Wh","English","English - Wh","LSTM"
7,"gap","subject control",0.5,-5.97519731521606,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
7,"gap","subject control",0.5,-4.81521511077881,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
7,"gap","embed. control",0.5,-7.11250233650208,0.171773030837311,"Wh","English","English - Wh","LSTM"
7,"gap","embed. control",0.5,-3.0548677444458,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
7,"gap","embed. control",0.5,-2.8278284072876,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
8,"no-gap","subject island",-0.5,-0.377859950065613,0.120461800418648,"Wh","English","English - Wh","LSTM"
8,"no-gap","subject island",-0.5,-0.273316383361816,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
8,"no-gap","subject island",-0.5,-0.0341591835021982,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
8,"no-gap","subject control",-0.5,1.05925178527832,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
8,"no-gap","subject control",-0.5,2.97900760173798,0.187842512880701,"Wh","English","English - Wh","LSTM"
